"","x","y","span"
"217...1117",0.73628762541806,1.61569696194192,0.4
"218...1118",0.739464882943144,1.61823555393575,0.4
"219...1119",0.742642140468227,1.62077832506335,0.4
"220...1120",0.745819397993311,1.62336966131676,0.4
"221...1121",0.748996655518395,1.62605394868802,0.4
"222...1122",0.752173913043478,1.62887557316919,0.4
"223...1123",0.755351170568562,1.63187892075229,0.4
"224...1124",0.758528428093646,1.63510837742939,0.4
"225...1125",0.761705685618729,1.63860832919253,0.4
"226...1126",0.764882943143813,1.64242316203373,0.4
"227...1127",0.768060200668896,1.64659726194507,0.4
"228...1128",0.77123745819398,1.65117501491856,0.4
"229...1129",0.774414715719064,1.65627306614273,0.4
"230...1130",0.777591973244147,1.6619842159942,0.4
"231...1131",0.780769230769231,1.66825676869359,0.4
"232...1132",0.783946488294314,1.67503788607665,0.4
"233...1133",0.787123745819398,1.6822747299791,0.4
"234...1134",0.790301003344482,1.68991446223671,0.4
"235...1135",0.793478260869565,1.69790424468521,0.4
"236...1136",0.796655518394649,1.70619123916035,0.4
"237...1137",0.799832775919732,1.71472260749787,0.4
"238...1138",0.803010033444816,1.72344551153351,0.4
"239...1139",0.8061872909699,1.73230711310302,0.4
"240...1140",0.809364548494983,1.74125457404214,0.4
"241...1141",0.812541806020067,1.75023505618661,0.4
"242...1142",0.81571906354515,1.75919572137218,0.4
"243...1143",0.818896321070234,1.7680837314346,0.4
"244...1144",0.822073578595318,1.7768462482096,0.4
"245...1145",0.825250836120401,1.78543043353292,0.4
"246...1146",0.828428093645485,1.79378344924033,0.4
"247...1147",0.831605351170569,1.80185245716754,0.4
"248...1148",0.834782608695652,1.80958461915032,0.4
"249...1149",0.837959866220736,1.8169270970244,0.4
"250...1150",0.841137123745819,1.82382705262553,0.4
"251...1151",0.844314381270903,1.83023208100668,0.4
"252...1152",0.847491638795987,1.83647695845144,0.4
"253...1153",0.85066889632107,1.84286386434675,0.4
"254...1154",0.853846153846154,1.84936398141834,0.4
"255...1155",0.857023411371237,1.85594849239195,0.4
"256...1156",0.860200668896321,1.86258857999331,0.4
"257...1157",0.863377926421405,1.86925542694818,0.4
"258...1158",0.866555183946488,1.87592021598227,0.4
"259...1159",0.869732441471572,1.88255412982134,0.4
"260...1160",0.872909698996655,1.88912835119111,0.4
"261...1161",0.876086956521739,1.89561406281733,0.4
"262...1162",0.879264214046823,1.90198244742573,0.4
"263...1163",0.882441471571906,1.90820468774205,0.4
"264...1164",0.88561872909699,1.91425196649202,0.4
"265...1165",0.888795986622074,1.9200954664014,0.4
"266...1166",0.891973244147157,1.9257063701959,0.4
"267...1167",0.895150501672241,1.93105586060128,0.4
"268...1168",0.898327759197324,1.93611512034326,0.4
"269...1169",0.901505016722408,1.94085533214759,0.4
"270...1170",0.904682274247492,1.94524767874001,0.4
"271...1171",0.907859531772575,1.94926334284624,0.4
"272...1172",0.911036789297659,1.95287350719203,0.4
"273...1173",0.914214046822742,1.95604935450312,0.4
"274...1174",0.917391304347826,1.95876206750524,0.4
"275...1175",0.92056856187291,1.96103550029526,0.4
"276...1176",0.923745819397993,1.96318935484789,0.4
"277...1177",0.926923076923077,1.96524890065184,0.4
"278...1178",0.93010033444816,1.96717347068894,0.4
"279...1179",0.933277591973244,1.96892239794101,0.4
"280...1180",0.936454849498328,1.97045501538988,0.4
"281...1181",0.939632107023411,1.97173065601738,0.4
"282...1182",0.942809364548495,1.97270865280532,0.4
"283...1183",0.945986622073579,1.97334833873555,0.4
"284...1184",0.949163879598662,1.97360904678989,0.4
"285...1185",0.952341137123746,1.97348491711855,0.4
"286...1186",0.955518394648829,1.97301281830524,0.4
"287...1187",0.958695652173913,1.97220713572923,0.4
"288...1188",0.961872909698997,1.97108216875091,0.4
"289...1189",0.96505016722408,1.96965221673067,0.4
"290...1190",0.968227424749164,1.96793157902889,0.4
"291...1191",0.971404682274247,1.96593455500597,0.4
"292...1192",0.974581939799331,1.9636754440223,0.4
"293...1193",0.977759197324415,1.96116854543826,0.4
"294...1194",0.980936454849498,1.95842815861424,0.4
"295...1195",0.984113712374582,1.95546858291064,0.4
"296...1196",0.987290969899665,1.95230411768784,0.4
"297...1197",0.990468227424749,NA,0.4
"298...1198",0.993645484949833,NA,0.4
"299...1199",0.996822742474916,NA,0.4
"300...1200",1,NA,0.4
"1...1201",0.05,NA,0.5
"2...1202",0.0531772575250836,1.43436958971727,0.5
"3...1203",0.0563545150501672,1.42098669849829,0.5
"4...1204",0.0595317725752508,1.40780131217308,0.5
"5...1205",0.0627090301003344,1.39481777344233,0.5
"6...1206",0.0658862876254181,1.38204042500677,0.5
"7...1207",0.0690635451505017,1.36947360956708,0.5
"8...1208",0.0722408026755853,1.35712166982398,0.5
"9...1209",0.0754180602006689,1.34498894847816,0.5
"10...1210",0.0785953177257525,1.33307978823034,0.5
"11...1211",0.0817725752508361,1.32139853178122,0.5
"12...1212",0.0849498327759197,1.30994952183149,0.5
"13...1213",0.0881270903010034,1.29873523762151,0.5
"14...1214",0.091304347826087,1.28773725210945,0.5
"15...1215",0.0944816053511706,1.27694923201057,0.5
"16...1216",0.0976588628762542,1.26637049191549,0.5
"17...1217",0.100836120401338,1.25600034641486,0.5
"18...1218",0.104013377926421,1.2458381100993,0.5
"19...1219",0.107190635451505,1.23588309755947,0.5
"20...1220",0.110367892976589,1.22613462338598,0.5
"21...1221",0.113545150501672,1.21659200216949,0.5
"22...1222",0.116722408026756,1.20725454850062,0.5
"23...1223",0.119899665551839,1.19812157697001,0.5
"24...1224",0.123076923076923,1.1891924021683,0.5
"25...1225",0.126254180602007,1.18046633868612,0.5
"26...1226",0.12943143812709,1.17194270111412,0.5
"27...1227",0.132608695652174,1.16362080404292,0.5
"28...1228",0.135785953177258,1.15549996206316,0.5
"29...1229",0.138963210702341,1.14757948976548,0.5
"30...1230",0.142140468227425,1.13985870174052,0.5
"31...1231",0.145317725752508,1.13233691257891,0.5
"32...1232",0.148494983277592,1.12501343687129,0.5
"33...1233",0.151672240802676,1.11788758920829,0.5
"34...1234",0.154849498327759,1.11095868418055,0.5
"35...1235",0.158026755852843,1.10422603637871,0.5
"36...1236",0.161204013377926,1.0976889603934,0.5
"37...1237",0.16438127090301,1.09134677081525,0.5
"38...1238",0.167558528428094,1.08519878223492,0.5
"39...1239",0.170735785953177,1.07924430924303,0.5
"40...1240",0.173913043478261,1.07348266643021,0.5
"41...1241",0.177090301003344,1.06791316838711,0.5
"42...1242",0.180267558528428,1.06256116408884,0.5
"43...1243",0.183444816053512,1.05748850334859,0.5
"44...1244",0.186622073578595,1.05268902698526,0.5
"45...1245",0.189799331103679,1.04815307539368,0.5
"46...1246",0.192976588628763,1.0438709889687,0.5
"47...1247",0.196153846153846,1.03983310810516,0.5
"48...1248",0.19933110367893,1.03602977319792,0.5
"49...1249",0.202508361204013,1.03245132464181,0.5
"50...1250",0.205685618729097,1.02908810283169,0.5
"51...1251",0.208862876254181,1.0259304481624,0.5
"52...1252",0.212040133779264,1.02296870102878,0.5
"53...1253",0.215217391304348,1.02019320182569,0.5
"54...1254",0.218394648829431,1.01759429094796,0.5
"55...1255",0.221571906354515,1.01516230879045,0.5
"56...1256",0.224749163879599,1.01288759574799,0.5
"57...1257",0.227926421404682,1.01076049221544,0.5
"58...1258",0.231103678929766,1.00877133858764,0.5
"59...1259",0.23428093645485,1.00691047525944,0.5
"60...1260",0.237458193979933,1.00516824262568,0.5
"61...1261",0.240635451505017,1.00381215406691,0.5
"62...1262",0.2438127090301,1.00310586281512,0.5
"63...1263",0.246989966555184,1.00298866620092,0.5
"64...1264",0.250167224080268,1.0033996631801,0.5
"65...1265",0.253344481605351,1.00427795270845,0.5
"66...1266",0.256521739130435,1.00556263374175,0.5
"67...1267",0.259698996655518,1.0071928052358,0.5
"68...1268",0.262876254180602,1.00910756614637,0.5
"69...1269",0.266053511705686,1.01124601542926,0.5
"70...1270",0.269230769230769,1.01354725204025,0.5
"71...1271",0.272408026755853,1.01595037493514,0.5
"72...1272",0.275585284280936,1.0183944830697,0.5
"73...1273",0.27876254180602,1.02081867539973,0.5
"74...1274",0.281939799331104,1.02316205088102,0.5
"75...1275",0.285117056856187,1.02536370846935,0.5
"76...1276",0.288294314381271,1.02736274712051,0.5
"77...1277",0.291471571906354,1.02909826579028,0.5
"78...1278",0.294648829431438,1.03060907957917,0.5
"79...1279",0.297826086956522,1.03223157731105,0.5
"80...1280",0.301003344481605,1.03399494304977,0.5
"81...1281",0.304180602006689,1.03589430592313,0.5
"82...1282",0.307357859531773,1.03792479505891,0.5
"83...1283",0.310535117056856,1.04008153958491,0.5
"84...1284",0.31371237458194,1.04235966862893,0.5
"85...1285",0.316889632107023,1.04475431131874,0.5
"86...1286",0.320066889632107,1.04726059678215,0.5
"87...1287",0.323244147157191,1.04987365414695,0.5
"88...1288",0.326421404682274,1.05258861254094,0.5
"89...1289",0.329598662207358,1.05540060109189,0.5
"90...1290",0.332775919732441,1.05830474892762,0.5
"91...1291",0.335953177257525,1.0612961851759,0.5
"92...1292",0.339130434782609,1.06437003896453,0.5
"93...1293",0.342307692307692,1.06752143942131,0.5
"94...1294",0.345484949832776,1.07074551567403,0.5
"95...1295",0.348662207357859,1.07403739685048,0.5
"96...1296",0.351839464882943,1.07739221207844,0.5
"97...1297",0.355016722408027,1.08080509048573,0.5
"98...1298",0.35819397993311,1.08427116120012,0.5
"99...1299",0.361371237458194,1.08778555334941,0.5
"100...1300",0.364548494983278,1.09134339606139,0.5
"101...1301",0.367725752508361,1.09493981846386,0.5
"102...1302",0.370903010033445,1.09856994968461,0.5
"103...1303",0.374080267558528,1.10222891885142,0.5
"104...1304",0.377257525083612,1.1059118550921,0.5
"105...1305",0.380434782608696,1.10963917510656,0.5
"106...1306",0.383612040133779,1.11374188976408,0.5
"107...1307",0.386789297658863,1.11828274662665,0.5
"108...1308",0.389966555183946,1.12320899613026,0.5
"109...1309",0.39314381270903,1.12846788871088,0.5
"110...1310",0.396321070234114,1.1340066748045,0.5
"111...1311",0.399498327759197,1.1397726048471,0.5
"112...1312",0.402675585284281,1.14571292927467,0.5
"113...1313",0.405852842809365,1.15177489852317,0.5
"114...1314",0.409030100334448,1.1579057630286,0.5
"115...1315",0.412207357859532,1.16405277322694,0.5
"116...1316",0.415384615384615,1.17016317955417,0.5
"117...1317",0.418561872909699,1.17618423244627,0.5
"118...1318",0.421739130434783,1.18206318233923,0.5
"119...1319",0.424916387959866,1.18774727966901,0.5
"120...1320",0.42809364548495,1.19318377487162,0.5
"121...1321",0.431270903010033,1.19856462658647,0.5
"122...1322",0.434448160535117,1.20427145087888,0.5
"123...1323",0.437625418060201,1.2102822957739,0.5
"124...1324",0.440802675585284,1.21656801093743,0.5
"125...1325",0.443979933110368,1.2230994460354,0.5
"126...1326",0.447157190635451,1.22984745073371,0.5
"127...1327",0.450334448160535,1.23678287469828,0.5
"128...1328",0.453511705685619,1.24387656759501,0.5
"129...1329",0.456688963210702,1.25109937908983,0.5
"130...1330",0.459866220735786,1.25842215884865,0.5
"131...1331",0.46304347826087,1.26581575653737,0.5
"132...1332",0.466220735785953,1.27325102182191,0.5
"133...1333",0.469397993311037,1.28069880436818,0.5
"134...1334",0.47257525083612,1.2881299538421,0.5
"135...1335",0.475752508361204,1.29551531990958,0.5
"136...1336",0.478929765886288,1.30282575223653,0.5
"137...1337",0.482107023411371,1.31003210048886,0.5
"138...1338",0.485284280936455,1.31710521433249,0.5
"139...1339",0.488461538461538,1.32401594343333,0.5
"140...1340",0.491638795986622,1.33073513745729,0.5
"141...1341",0.494816053511706,1.33723364607028,0.5
"142...1342",0.497993311036789,1.34348231893822,0.5
"143...1343",0.501170568561873,1.34945200572701,0.5
"144...1344",0.504347826086956,1.35545130643841,0.5
"145...1345",0.50752508361204,1.36179666008653,0.5
"146...1346",0.510702341137124,1.3684195226388,0.5
"147...1347",0.513879598662207,1.37525113976295,0.5
"148...1348",0.517056856187291,1.38222275712671,0.5
"149...1349",0.520234113712375,1.38926562039783,0.5
"150...1350",0.523411371237458,1.39631097524404,0.5
"151...1351",0.526588628762542,1.40329006733307,0.5
"152...1352",0.529765886287625,1.41013414233267,0.5
"153...1353",0.532943143812709,1.41677444591057,0.5
"154...1354",0.536120401337793,1.42314222373451,0.5
"155...1355",0.539297658862876,1.42916872147222,0.5
"156...1356",0.54247491638796,1.43478518479144,0.5
"157...1357",0.545652173913043,1.4400624490018,0.5
"158...1358",0.548829431438127,1.44526645974648,0.5
"159...1359",0.552006688963211,1.45040729952071,0.5
"160...1360",0.555183946488294,1.45548573358357,0.5
"161...1361",0.558361204013378,1.46050252719416,0.5
"162...1362",0.561538461538462,1.46545844561155,0.5
"163...1363",0.564715719063545,1.47035425409483,0.5
"164...1364",0.567892976588629,1.47519071790309,0.5
"165...1365",0.571070234113712,1.47996860229542,0.5
"166...1366",0.574247491638796,1.48468867253089,0.5
"167...1367",0.57742474916388,1.4893516938686,0.5
"168...1368",0.580602006688963,1.49395843156763,0.5
"169...1369",0.583779264214047,1.49850965088707,0.5
"170...1370",0.58695652173913,1.503006117086,0.5
"171...1371",0.590133779264214,1.50744859542351,0.5
"172...1372",0.593311036789298,1.51183785115868,0.5
"173...1373",0.596488294314381,1.51617464955059,0.5
"174...1374",0.599665551839465,1.52045975585835,0.5
"175...1375",0.602842809364548,1.52469393534102,0.5
"176...1376",0.606020066889632,1.5288779532577,0.5
"177...1377",0.609197324414716,1.53301257486747,0.5
"178...1378",0.612374581939799,1.53709856542942,0.5
"179...1379",0.615551839464883,1.54113669020264,0.5
"180...1380",0.618729096989967,1.5451277144462,0.5
"181...1381",0.62190635451505,1.54907240341919,0.5
"182...1382",0.625083612040134,1.5529715223807,0.5
"183...1383",0.628260869565217,1.55682583658982,0.5
"184...1384",0.631438127090301,1.56063611130564,0.5
"185...1385",0.634615384615385,1.56440311178722,0.5
"186...1386",0.637792642140468,1.56812760329367,0.5
"187...1387",0.640969899665552,1.57175807421467,0.5
"188...1388",0.644147157190635,1.57522074713962,0.5
"189...1389",0.647324414715719,1.57853188340726,0.5
"190...1390",0.650501672240803,1.58170892916422,0.5
"191...1391",0.653678929765886,1.58476933055714,0.5
"192...1392",0.65685618729097,1.58773053373269,0.5
"193...1393",0.660033444816054,1.59060998483749,0.5
"194...1394",0.663210702341137,1.5934251300182,0.5
"195...1395",0.666387959866221,1.59619341542146,0.5
"196...1396",0.669565217391304,1.59893228719392,0.5
"197...1397",0.672742474916388,1.60165919148221,0.5
"198...1398",0.675919732441472,1.604391574433,0.5
"199...1399",0.679096989966555,1.60714688219291,0.5
"200...1400",0.682274247491639,1.6099425609086,0.5
"201...1401",0.685451505016722,1.61279605672671,0.5
"202...1402",0.688628762541806,1.61572481579389,0.5
"203...1403",0.69180602006689,1.61874628425678,0.5
"204...1404",0.694983277591973,1.62118000036681,0.5
"205...1405",0.698160535117057,1.62245537908216,0.5
"206...1406",0.70133779264214,1.62278368300854,0.5
"207...1407",0.704515050167224,1.62237620672083,0.5
"208...1408",0.707692307692308,1.62144424479392,0.5
"209...1409",0.710869565217391,1.62019909180269,0.5
"210...1410",0.714046822742475,1.61885204232203,0.5
"211...1411",0.717224080267558,1.61761439092683,0.5
"212...1412",0.720401337792642,1.61669743219198,0.5
"213...1413",0.723578595317726,1.61631246069235,0.5
"214...1414",0.726755852842809,1.61667077100284,0.5
"215...1415",0.729933110367893,1.61798365769833,0.5
"216...1416",0.733110367892977,1.62046241535371,0.5
"217...1417",0.73628762541806,1.62373814657567,0.5
"218...1418",0.739464882943144,1.62708966906049,0.5
"219...1419",0.742642140468227,1.63051865585663,0.5
"220...1420",0.745819397993311,1.63403184049725,0.5
"221...1421",0.748996655518395,1.63763595651547,0.5
"222...1422",0.752173913043478,1.64133773744442,0.5
"223...1423",0.755351170568562,1.64514391681725,0.5
"224...1424",0.758528428093646,1.64906122816708,0.5
"225...1425",0.761705685618729,1.65309640502705,0.5
"226...1426",0.764882943143813,1.6572561809303,0.5
"227...1427",0.768060200668896,1.66154728940995,0.5
"228...1428",0.77123745819398,1.66597646399915,0.5
"229...1429",0.774414715719064,1.67070774034305,0.5
"230...1430",0.777591973244147,1.675947978653,0.5
"231...1431",0.780769230769231,1.68165253860799,0.5
"232...1432",0.783946488294314,1.68777457651784,0.5
"233...1433",0.787123745819398,1.6942672486924,0.5
"234...1434",0.790301003344482,1.70108371144149,0.5
"235...1435",0.793478260869565,1.70817712107495,0.5
"236...1436",0.796655518394649,1.71550063390261,0.5
"237...1437",0.799832775919732,1.7230074062343,0.5
"238...1438",0.803010033444816,1.73065059437987,0.5
"239...1439",0.8061872909699,1.73838335464913,0.5
"240...1440",0.809364548494983,1.74615884335193,0.5
"241...1441",0.812541806020067,1.7539302167981,0.5
"242...1442",0.81571906354515,1.76165063129746,0.5
"243...1443",0.818896321070234,1.76927324315987,0.5
"244...1444",0.822073578595318,1.77675120869514,0.5
"245...1445",0.825250836120401,1.78403768421311,0.5
"246...1446",0.828428093645485,1.79108582602362,0.5
"247...1447",0.831605351170569,1.7978487904365,0.5
"248...1448",0.834782608695652,1.80427973376158,0.5
"249...1449",0.837959866220736,1.81033181230869,0.5
"250...1450",0.841137123745819,1.81595818238767,0.5
"251...1451",0.844314381270903,1.82111234991291,0.5
"252...1452",0.847491638795987,1.82606352882393,0.5
"253...1453",0.85066889632107,1.83106677840888,0.5
"254...1454",0.853846153846154,1.83611287710481,0.5
"255...1455",0.857023411371237,1.84119260334877,0.5
"256...1456",0.860200668896321,1.84629673557782,0.5
"257...1457",0.863377926421405,1.851416052229,0.5
"258...1458",0.866555183946488,1.85654133173938,0.5
"259...1459",0.869732441471572,1.861663352546,0.5
"260...1460",0.872909698996655,1.86677289308591,0.5
"261...1461",0.876086956521739,1.87186073179617,0.5
"262...1462",0.879264214046823,1.87691764711383,0.5
"263...1463",0.882441471571906,1.88193441747594,0.5
"264...1464",0.88561872909699,1.88690182131956,0.5
"265...1465",0.888795986622074,1.89181063708173,0.5
"266...1466",0.891973244147157,1.89665164319952,0.5
"267...1467",0.895150501672241,1.90141561810996,0.5
"268...1468",0.898327759197324,1.90609334025013,0.5
"269...1469",0.901505016722408,1.91067558805706,0.5
"270...1470",0.904682274247492,1.91515313996781,0.5
"271...1471",0.907859531772575,1.91951677441943,0.5
"272...1472",0.911036789297659,1.92375726984897,0.5
"273...1473",0.914214046822742,1.9278654046935,0.5
"274...1474",0.917391304347826,1.93183195739005,0.5
"275...1475",0.92056856187291,1.9356649089933,0.5
"276...1476",0.923745819397993,1.93946838749741,0.5
"277...1477",0.926923076923077,1.94324957608577,0.5
"278...1478",0.93010033444816,1.94699406173122,0.5
"279...1479",0.933277591973244,1.95068743140658,0.5
"280...1480",0.936454849498328,1.95431527208467,0.5
"281...1481",0.939632107023411,1.95786317073832,0.5
"282...1482",0.942809364548495,1.96131671434037,0.5
"283...1483",0.945986622073579,1.96466148986364,0.5
"284...1484",0.949163879598662,1.96788308428095,0.5
"285...1485",0.952341137123746,1.97095505962467,0.5
"286...1486",0.955518394648829,1.97386502602644,0.5
"287...1487",0.958695652173913,1.97662516605695,0.5
"288...1488",0.961872909698997,1.9792477140208,0.5
"289...1489",0.96505016722408,1.98174490422261,0.5
"290...1490",0.968227424749164,1.98412897096698,0.5
"291...1491",0.971404682274247,1.98641214855853,0.5
"292...1492",0.974581939799331,1.98860667130185,0.5
"293...1493",0.977759197324415,1.99072477350157,0.5
"294...1494",0.980936454849498,1.99277868946228,0.5
"295...1495",0.984113712374582,1.9947806534886,0.5
"296...1496",0.987290969899665,1.99674289988513,0.5
"297...1497",0.990468227424749,NA,0.5
"298...1498",0.993645484949833,NA,0.5
"299...1499",0.996822742474916,NA,0.5
"300...1500",1,NA,0.5
"1...1501",0.05,NA,0.6
"2...1502",0.0531772575250836,1.41228113854308,0.6
"3...1503",0.0563545150501672,1.40079793114048,0.6
"4...1504",0.0595317725752508,1.38945914942194,0.6
"5...1505",0.0627090301003344,1.37827233292116,0.6
"6...1506",0.0658862876254181,1.36724502117182,0.6
"7...1507",0.0690635451505017,1.35638475370761,0.6
"8...1508",0.0722408026755853,1.34569907006221,0.6
"9...1509",0.0754180602006689,1.33519550976932,0.6
"10...1510",0.0785953177257525,1.32488161236263,0.6
"11...1511",0.0817725752508361,1.31476491737581,0.6
"12...1512",0.0849498327759197,1.30485296434256,0.6
"13...1513",0.0881270903010034,1.29515017446694,0.6
"14...1514",0.091304347826087,1.28562610153839,0.6
"15...1515",0.0944816053511706,1.27627077531682,0.6
"16...1516",0.0976588628762542,1.26708370298591,0.6
"17...1517",0.100836120401338,1.25806439172935,0.6
"18...1518",0.104013377926421,1.24921234873083,0.6
"19...1519",0.107190635451505,1.24052708117404,0.6
"20...1520",0.110367892976589,1.23200809624266,0.6
"21...1521",0.113545150501672,1.22365490112038,0.6
"22...1522",0.116722408026756,1.21546700299089,0.6
"23...1523",0.119899665551839,1.20744390903787,0.6
"24...1524",0.123076923076923,1.19958512644501,0.6
"25...1525",0.126254180602007,1.19189016239599,0.6
"26...1526",0.12943143812709,1.18435852407451,0.6
"27...1527",0.132608695652174,1.17698971866425,0.6
"28...1528",0.135785953177258,1.16978325334889,0.6
"29...1529",0.138963210702341,1.16273863531213,0.6
"30...1530",0.142140468227425,1.15585537173766,0.6
"31...1531",0.145317725752508,1.14913296980914,0.6
"32...1532",0.148494983277592,1.14257093671029,0.6
"33...1533",0.151672240802676,1.13616877962477,0.6
"34...1534",0.154849498327759,1.12992600573628,0.6
"35...1535",0.158026755852843,1.12384212222851,0.6
"36...1536",0.161204013377926,1.11791663628514,0.6
"37...1537",0.16438127090301,1.11214905508985,0.6
"38...1538",0.167558528428094,1.10653888582635,0.6
"39...1539",0.170735785953177,1.1010856356783,0.6
"40...1540",0.173913043478261,1.09578881182941,0.6
"41...1541",0.177090301003344,1.09064792146334,0.6
"42...1542",0.180267558528428,1.08568159314824,0.6
"43...1543",0.183444816053512,1.0809368248632,0.6
"44...1544",0.186622073578595,1.07641217903092,0.6
"45...1545",0.189799331103679,1.07210368363969,0.6
"46...1546",0.192976588628763,1.06800736667781,0.6
"47...1547",0.196153846153846,1.06411925613357,0.6
"48...1548",0.19933110367893,1.06043537999526,0.6
"49...1549",0.202508361204013,1.05695176625118,0.6
"50...1550",0.205685618729097,1.05366444288962,0.6
"51...1551",0.208862876254181,1.05056943789888,0.6
"52...1552",0.212040133779264,1.04766277926724,0.6
"53...1553",0.215217391304348,1.044940494983,0.6
"54...1554",0.218394648829431,1.04239861303445,0.6
"55...1555",0.221571906354515,1.04003316140989,0.6
"56...1556",0.224749163879599,1.03784016809762,0.6
"57...1557",0.227926421404682,1.03581566108591,0.6
"58...1558",0.231103678929766,1.03395566836307,0.6
"59...1559",0.23428093645485,1.03225621791739,0.6
"60...1560",0.237458193979933,1.03071333773717,0.6
"61...1561",0.240635451505017,1.02932305581069,0.6
"62...1562",0.2438127090301,1.02808140012625,0.6
"63...1563",0.246989966555184,1.02698439867215,0.6
"64...1564",0.250167224080268,1.02602807943667,0.6
"65...1565",0.253344481605351,1.02520847040811,0.6
"66...1566",0.256521739130435,1.02452159957477,0.6
"67...1567",0.259698996655518,1.02396349492493,0.6
"68...1568",0.262876254180602,1.02353018444689,0.6
"69...1569",0.266053511705686,1.02321769612895,0.6
"70...1570",0.269230769230769,1.02302205795939,0.6
"71...1571",0.272408026755853,1.02293929792651,0.6
"72...1572",0.275585284280936,1.02296544401861,0.6
"73...1573",0.27876254180602,1.02309652422397,0.6
"74...1574",0.281939799331104,1.02332856653089,0.6
"75...1575",0.285117056856187,1.02365759892766,0.6
"76...1576",0.288294314381271,1.02407964940258,0.6
"77...1577",0.291471571906354,1.02459074594395,0.6
"78...1578",0.294648829431438,1.02524817253587,0.6
"79...1579",0.297826086956522,1.02626934298852,0.6
"80...1580",0.301003344481605,1.02765541855186,0.6
"81...1581",0.304180602006689,1.0293854471435,0.6
"82...1582",0.307357859531773,1.03143847668107,0.6
"83...1583",0.310535117056856,1.03379355508218,0.6
"84...1584",0.31371237458194,1.03642973026445,0.6
"85...1585",0.316889632107023,1.0393260501455,0.6
"86...1586",0.320066889632107,1.04246156264293,0.6
"87...1587",0.323244147157191,1.04581531567438,0.6
"88...1588",0.326421404682274,1.04936635715745,0.6
"89...1589",0.329598662207358,1.05309373500977,0.6
"90...1590",0.332775919732441,1.05697649714894,0.6
"91...1591",0.335953177257525,1.0609936914926,0.6
"92...1592",0.339130434782609,1.06512436595835,0.6
"93...1593",0.342307692307692,1.06934756846381,0.6
"94...1594",0.345484949832776,1.0736423469266,0.6
"95...1595",0.348662207357859,1.07798774926433,0.6
"96...1596",0.351839464882943,1.08236282339463,0.6
"97...1597",0.355016722408027,1.08674661723511,0.6
"98...1598",0.35819397993311,1.09111817870339,0.6
"99...1599",0.361371237458194,1.09545655571708,0.6
"100...1600",0.364548494983278,1.0997407961938,0.6
"101...1601",0.367725752508361,1.10394994805117,0.6
"102...1602",0.370903010033445,1.10806305920681,0.6
"103...1603",0.374080267558528,1.11205917757833,0.6
"104...1604",0.377257525083612,1.11591735108335,0.6
"105...1605",0.380434782608696,1.11964036870152,0.6
"106...1606",0.383612040133779,1.12353363140688,0.6
"107...1607",0.386789297658863,1.12767456969511,0.6
"108...1608",0.389966555183946,1.13203507348757,0.6
"109...1609",0.39314381270903,1.13658703270565,0.6
"110...1610",0.396321070234114,1.1413023372707,0.6
"111...1611",0.399498327759197,1.14615287710411,0.6
"112...1612",0.402675585284281,1.15111054212724,0.6
"113...1613",0.405852842809365,1.15614722226147,0.6
"114...1614",0.409030100334448,1.16123480742817,0.6
"115...1615",0.412207357859532,1.16634518754871,0.6
"116...1616",0.415384615384615,1.17145025254446,0.6
"117...1617",0.418561872909699,1.1765218923368,0.6
"118...1618",0.421739130434783,1.1815319968471,0.6
"119...1619",0.424916387959866,1.18645245599673,0.6
"120...1620",0.42809364548495,1.19125515970705,0.6
"121...1621",0.431270903010033,1.19607451589761,0.6
"122...1622",0.434448160535117,1.20116903077938,0.6
"123...1623",0.437625418060201,1.20652781089648,0.6
"124...1624",0.440802675585284,1.21213517042644,0.6
"125...1625",0.443979933110368,1.21797542354677,0.6
"126...1626",0.447157190635451,1.224032884435,0.6
"127...1627",0.450334448160535,1.23029186726866,0.6
"128...1628",0.453511705685619,1.23673668622526,0.6
"129...1629",0.456688963210702,1.24335165548231,0.6
"130...1630",0.459866220735786,1.25012108921736,0.6
"131...1631",0.46304347826087,1.2570293016079,0.6
"132...1632",0.466220735785953,1.26406060683147,0.6
"133...1633",0.469397993311037,1.27119931906559,0.6
"134...1634",0.47257525083612,1.27842975248778,0.6
"135...1635",0.475752508361204,1.28573622127556,0.6
"136...1636",0.478929765886288,1.29310303960644,0.6
"137...1637",0.482107023411371,1.30051452165796,0.6
"138...1638",0.485284280936455,1.30795498160763,0.6
"139...1639",0.488461538461538,1.31540873363297,0.6
"140...1640",0.491638795986622,1.32286009191151,0.6
"141...1641",0.494816053511706,1.33029337062076,0.6
"142...1642",0.497993311036789,1.33769288393825,0.6
"143...1643",0.501170568561873,1.3450429460415,0.6
"144...1644",0.504347826086956,1.35232787110803,0.6
"145...1645",0.50752508361204,1.35953197331535,0.6
"146...1646",0.510702341137124,1.366639566841,0.6
"147...1647",0.513879598662207,1.37363496586249,0.6
"148...1648",0.517056856187291,1.38050248455734,0.6
"149...1649",0.520234113712375,1.38722643710308,0.6
"150...1650",0.523411371237458,1.39379113767722,0.6
"151...1651",0.526588628762542,1.40018090045729,0.6
"152...1652",0.529765886287625,1.40638003962081,0.6
"153...1653",0.532943143812709,1.41237286934529,0.6
"154...1654",0.536120401337793,1.41814370380826,0.6
"155...1655",0.539297658862876,1.42367685718725,0.6
"156...1656",0.54247491638796,1.42895664365977,0.6
